course_url,title,level,duration,description
https://www.dicoding.com/academies/555-belajar-analisis-data-dengan-python,,,,
https://www.dicoding.com/academies/565-belajar-toolset-untuk-pengembangan-front-end-web,,,,
https://www.dicoding.com/academies/570-belajar-dasar-manajemen-proyek,,,,
https://www.dicoding.com/academies/580-belajar-pemrograman-fungsional-dengan-haskell,,,,
https://www.dicoding.com/academies/590-belajar-penerapan-data-science,,,,
https://www.dicoding.com/academies/600-belajar-dasar-structured-query-language-sql,,,,
https://www.dicoding.com/academies/605-memulai-pemrograman-dengan-haskell,,,,
https://www.dicoding.com/academies/610-menjadi-node-js-application-developer,,,,
https://www.dicoding.com/academies/615-belajar-dasar-data-science,,,,
https://www.dicoding.com/academies/620-belajar-pemrograman-prosedural-dengan-python,,,,
https://www.dicoding.com/academies/653-belajar-dasar-ai,,,,
https://www.dicoding.com/academies/658-belajar-penerapan-machine-learning-dengan-google-cloud,,,,
https://www.dicoding.com/academies/663-belajar-penerapan-machine-learning-untuk-android,,,,
https://www.dicoding.com/academies/697-belajar-strategi-pengembangan-diri,,,,
https://www.dicoding.com/academies/698-dev-certification-for-machine-learning-with-tensorflow-dcml-preparation,,,,
https://www.dicoding.com/academies/703-dev-certification-for-android-dca-preparation,,,,
https://www.dicoding.com/academies/708-belajar-fundamental-pemrosesan-data,,,,
https://www.dicoding.com/academies/713-membangun-sistem-machine-learning,,,,
https://www.dicoding.com/academies/743-belajar-back-end-pemula-dengan-python,,,,
https://www.dicoding.com/academies/753-prompt-engineering-untuk-software-developer,,,,
https://www.dicoding.com/academies/758-belajar-penerapan-machine-learning-untuk-flutter,,,,
https://www.dicoding.com/academies/540-tes-seleksi-asah-2025-ndash-febe-ai-dan-rebe-ai,,,,
https://www.dicoding.com/academies/428-belajar-implementasi-ci-cd,,,,
https://www.dicoding.com/academies/423-menjadi-linux-system-administrator,,,,
https://www.dicoding.com/academies/413-belajar-fundamental-aplikasi-web-dengan-react,,,,
https://www.dicoding.com/academies/403-belajar-membuat-aplikasi-web-dengan-react,,,,
https://www.dicoding.com/academies/387-belajar-jaringan-komputer-untuk-pemula,,,,
https://www.dicoding.com/academies/382-belajar-dasar-dasar-devops,,,,
https://www.dicoding.com/academies/352-belajar-pengembangan-aplikasi-android-intermediate,,,,
https://www.dicoding.com/academies/342-belajar-membuat-aplikasi-back-end-untuk-pemula-dengan-google-cloud,,,,
https://www.dicoding.com/academies/337-belajar-dasar-google-cloud,,,,
https://www.dicoding.com/academies/335-belajar-dasar-ux-design,,,,
https://www.dicoding.com/academies/332-menjadi-google-cloud-architect,,,,
https://www.dicoding.com/academies/480-belajar-pengembangan-aplikasi-flutter-intermediate,,,,
https://www.dicoding.com/academies/445-belajar-membuat-aplikasi-android-dengan-jetpack-compose,,,,
https://www.dicoding.com/academies/443-machine-learning-operations-mlops,,,,
https://www.dicoding.com/academies/433-belajar-membangun-arsitektur-microservices,,,,
https://www.dicoding.com/academies/418-menjadi-react-web-developer-expert,,,,
https://www.dicoding.com/academies/292-meniti-karier-sebagai-software-developer,,,,
https://www.dicoding.com/academies/302-pengenalan-ke-logika-pemrograman-programming-logic-101,,,,
https://www.dicoding.com/academies/317-belajar-dasar-git-dengan-github,,,,
https://www.dicoding.com/academies/120-memulai-pemrograman-dengan-c,,,,
https://www.dicoding.com/academies/177-belajar-dasar-visualisasi-data,,,,
https://www.dicoding.com/academies/86-memulai-pemrograman-dengan-python,,,,
https://www.dicoding.com/academies/184-belajar-machine-learning-untuk-pemula,,,,
https://www.dicoding.com/academies/185-belajar-fundamental-deep-learning,,,,
https://www.dicoding.com/academies/319-machine-learning-terapan,,,,
https://www.dicoding.com/academies/60-memulai-pemrograman-dengan-java,,,,
https://www.dicoding.com/academies/80-memulai-pemrograman-dengan-kotlin,,,,
https://www.dicoding.com/academies/169-belajar-prinsip-pemrograman-solid,,,,
https://www.dicoding.com/academies/51-belajar-membuat-aplikasi-android-untuk-pemula,,,,
https://www.dicoding.com/academies/14-belajar-fundamental-aplikasi-android,,,,
https://www.dicoding.com/academies/165-menjadi-android-developer-expert,,,,
